name_first,name_last,hand,birthdate,country,gender
Alexander,Popp,R,19761104.0,GER,male
David,Skoch,R,19761106.0,CZE,male
Mark,Philippoussis,R,19761107.0,AUS,male
Tom,Spinks,R,19761107.0,GBR,male
Tom,Chicoine,U,19761110.0,USA,male
Vishal,Uppal,R,19761110.0,IND,male
Frantisek,Cermak,R,19761114.0,CZE,male
Ramon,Delgado,R,19761114.0,PAR,male
Toyin,Dairo,U,19761121.0,NGR,male
Hee Sung,Chung,R,19761125.0,KOR,male
Oscar,Rodriguez Arg,R,19761203.0,ARG,male
Rodolfo,Varela,R,19761204.0,COL,male
Susheel,Narla,R,19761207.0,IND,male
Borut,Martincevic,R,19761211.0,SLO,male
Aaron,Marchetti,R,19761215.0,USA,male
Fernando,Araujo,U,19761215.0,BRA,male
Giuseppe,Menga,R,19761215.0,ITA,male
Nir,Welgreen,R,19761217.0,ISR,male
Djalmar,Sistermans,R,19761220.0,NED,male
Antonio,Navarro,R,19761224.0,ESP,male
Daniel,Andersson,R,19761228.0,SWE,male
Eni,Ghidirmic,R,19761229.0,ROU,male
Thomas,Blake,R,19761229.0,USA,male
Eyal,Erlich,R,19770101.0,ISR,male
Leos,Friedl,R,19770101.0,CZE,male
Stefan,Koubek,L,19770102.0,AUT,male
Armando,Brunold,R,19770103.0,SUI,male
Danijel,Kruslin,R,19770103.0,GER,male
Roman,Kukal,R,19770106.0,SVK,male
Jairo,Martin,R,19770108.0,ARG,male
Salvador,Navarro,R,19770108.0,ESP,male
Andrei,Stoliarov,R,19770109.0,RUS,male
Igor,Tchelychev,R,19770109.0,RUS,male
Ulrich,Seetzen,R,19770109.0,GER,male
Damian,Di Noto,R,19770111.0,ARG,male
Paolo,Tabini,R,19770112.0,ITA,male
Laurent,Bensadoun,R,19770114.0,FRA,male
Xxxxxxx,Ben Sadou,R,19770114.0,FRA,male
Efe,Ustundag,R,19770115.0,TUR,male
Beom Lae,Lee,R,19770117.0,KOR,male
Diego,Hipperdinger,R,19770117.0,ESP,male
Ota,Fukarek,R,19770118.0,CZE,male
Tomas,Catar,R,19770119.0,SVK,male
Andrea,Ciceroni,R,19770121.0,ITA,male
Martin,Backhaus,U,19770125.0,GER,male
Justin,Gimelstob,R,19770126.0,USA,male
Dario,Pizzato,R,19770127.0,ITA,male
Boris,Borgula,R,19770129.0,SVK,male
Hee Seok,Chung,R,19770129.0,KOR,male
Ryan,Wolters,R,19770201.0,USA,male
Rodrigo,Cerdera,R,19770204.0,ARG,male
Daniel,Lencina Ribes,R,19770205.0,LTU,male
Fernando,Sierra,R,19770205.0,MEX,male
Novak,Nash,R,19770208.0,AUS,male
Nicolas,Coutelot,R,19770209.0,FRA,male
Rodrigo,Ribeiro,R,19770209.0,BRA,male
Paul,Hartveg,R,19770210.0,GER,male
Sebastien,Lami,R,19770210.0,FRA,male
Alejandro,Olivera,R,19770214.0,URU,male
Jean Baptiste,Perlant,R,19770222.0,FRA,male
Laurent,Mazzetti,U,19770224.0,FRA,male
Matias,Quiroga,R,19770224.0,GER,male
Vladimir,Pavicevic,R,19770226.0,SRB,male
Nicolas,Perrein,R,19770227.0,FRA,male
Stefano,Cobolli,R,19770302.0,ITA,male
Luke,Bourgeois,R,19770303.0,AUS,male
Thorsten,Wolff,R,19770304.0,GER,male
Jason,Cook,R,19770305.0,USA,male
Oliver,Freelove,R,19770305.0,GBR,male
Marco,Marzolla,U,19770306.0,NED,male
Fernando,Vicente,R,19770308.0,ESP,male
Francisco,Mendez,R,19770308.0,ESP,male
Jose Maria,Vicente,R,19770308.0,ESP,male
Cory,Guy,U,19770312.0,USA,male
Daniel,Steinhilber,R,19770312.0,GER,male
Saurav,Panja,R,19770315.0,IND,male
Sultan,Khalfan,R,19770316.0,QAT,male
Vadim,Kutsenko,R,19770316.0,RUS,male
Julien,Cuaz,R,19770317.0,FRA,male
Marko,Tkalec,R,19770317.0,SLO,male
Meride,Zahirovic,R,19770318.0,GER,male
Nicklas,Timfjord,R,19770318.0,SWE,male
Miguel,Miranda,R,19770319.0,CHI,male
Robert,Lindstedt,R,19770319.0,SWE,male
Sander,Hommel,R,19770319.0,NED,male
Jamie,Delgado,R,19770321.0,GBR,male
Fredrik,Jonsson,R,19770328.0,SWE,male
Marc,Gicquel,R,19770330.0,FRA,male
Jonathan,Erlich,R,19770405.0,ISR,male
Sergei,Yaroshenko,R,19770406.0,UKR,male
Yon,Guezuraga,R,19770406.0,ESP,male
Christophe,Bosio,R,19770411.0,FRA,male
Olivier,Le Jeune,U,19770415.0,FRA,male
Ruben,De Kleijn,R,19770419.0,NED,male
Eric,Drew,R,19770420.0,USA,male
Marc,Herter,R,19770424.0,GER,male
Peter,Csabai,R,19770424.0,HUN,male
Thomas,Perchtold,R,19770424.0,AUT,male
Zbynek,Mlynarik,R,19770424.0,AUT,male
Jeff,Coetzee,R,19770425.0,RSA,male
Rafael,Fontes,U,19770427.0,BRA,male
Ivan,Radovanovic,R,19770429.0,SRB,male
Yaoki,Ishii,R,19770429.0,JPN,male
Henrik,Andersson,R,19770502.0,SWE,male
Martin,Garcia,R,19770502.0,ARG,male
Gustavo,Marcaccio,R,19770503.0,ARG,male
Joel,Mcgregor,R,19770505.0,RSA,male
Andre,Sa,R,19770506.0,BRA,male
Philippe,Kobzos,R,19770506.0,SUI,male
Brandon,Kramer,R,19770510.0,USA,male
Leif,Meineke,U,19770513.0,GER,male
Carlos,Vasquetto,R,19770516.0,ARG,male
Arnaud,Fontaine,R,19770517.0,BEL,male
Michal,Chmela,R,19770521.0,POL,male
Esteban,Carril,R,19770524.0,ESP,male
Mark,Thompson,R,19770526.0,NZL,male
Franz,Stauder,R,19770528.0,GER,male
Hermes,Gamonal,R,19770531.0,CHI,male
Jan Michael,Gambill,R,19770603.0,USA,male
Stefano,Galvani,R,19770603.0,ITA,male
Paulo,Taicher,R,19770607.0,BRA,male
Gavin,Sontag,U,19770610.0,USA,male
Cirille,Gesnot,R,19770611.0,FRA,male
Jean Francois,Bachelot,R,19770611.0,FRA,male
Guillaume,Legat,R,19770612.0,FRA,male
Denis,Yakimenko,R,19770614.0,UKR,male
Erik,Csarnakovics,R,19770614.0,SVK,male
Mounir,El Aarej,R,19770616.0,MAR,male
Juan Antonio,Saiz,R,19770617.0,ESP,male
Razvan,Sabau,R,19770618.0,ROU,male
Marco,Danelli,R,19770621.0,ITA,male
Gustavo,Cavallaro,R,19770622.0,ARG,male
Fernando,Sanchez,R,19770624.0,ESP,male
Jon,Wallmark,U,19770625.0,SWE,male
Alexander,Hizli,R,19770702.0,GER,male
Daniel,Melo,L,19770704.0,BRA,male
Emil,Lenart,R,19770704.0,GER,male
Nicolas,Kiefer,R,19770705.0,GER,male
Max,Mirnyi,R,19770706.0,BLR,male
Evgeni,Mikheev,R,19770707.0,BLR,male
Guillermo,Carter,R,19770707.0,MEX,male
Ricardo,Schlachter,R,19770707.0,BRA,male
Will,Farah,R,19770710.0,LIB,male
Dominic,Boulet,R,19770713.0,CAN,male
Johann,Potron,R,19770714.0,FRA,male
Richard,Brostowicz,R,19770715.0,BRA,male
Teo,Susnjak,R,19770723.0,NZL,male
Markus,Menzler,R,19770725.0,GER,male
Santiago,Messora,R,19770726.0,ARG,male
Mehdi,Tahiri,R,19770728.0,MAR,male
Norikazu,Sugiyama,R,19770729.0,JPN,male
Julian,Alonso,R,19770802.0,ESP,male
Francisco,Fogues,L,19770806.0,ESP,male
Helder,Lopes,R,19770807.0,POR,male
Tomer,Dank,R,19770808.0,ISR,male
Alessio,Di Mauro,L,19770809.0,ITA,male
Jan,Riha,R,19770813.0,CZE,male
Andrew,Carlson,L,19770818.0,USA,male
David,Vereker,R,19770822.0,AUS,male
Tripp,Phillips,R,19770826.0,USA,male
Vilmar,Polati,R,19770827.0,BRA,male
Bora,Celiscak,R,19770830.0,CRO,male
Daniel,Navas,R,19770830.0,ESP,male
Coenie,Van Wyk,R,19770831.0,RSA,male
Benoit,Foucher,R,19770905.0,FRA,male
Reginald,Willems,R,19770906.0,BEL,male
Janne,Ojala,R,19770907.0,FIN,male
Julien,Varlet,R,19770908.0,FRA,male
Hayden,Gibson,R,19770909.0,AUS,male
Sebastian,Da Costa,R,19770915.0,INA,male
Shahab,Hassani Nafez,R,19770916.0,IRI,male
Herwig,Ribitsch,R,19770919.0,AUT,male
Mariano,Delfino,R,19770920.0,ARG,male
Nikos,Rovas,R,19770920.0,GRE,male
Jan,Matus,R,19770922.0,SVK,male
Cary,Franklin,L,19770923.0,USA,male
Greg,Hill Usa,R,19770926.0,USA,male
Tony,Parun P991,U,19770926.0,GER,male
Juan Felipe,Yanez,R,19770927.0,CHI,male
Radovan,Chrz,R,19770930.0,CZE,male
Alejandro,Hernandez,R,19771001.0,MEX,male
Jan,Boruszewski,R,19771002.0,GER,male
Kunj,Majmudar,R,19771005.0,USA,male
Sebastien,De Chaunac,R,19771007.0,FRA,male
Jiri,Hobler,R,19771008.0,CZE,male
Kepler,Orellana,R,19771008.0,VEN,male
Mark,Nielsen,R,19771008.0,NZL,male
Alberto,Gonzalez G419,R,19771009.0,ESP,male
Chemseddine,Belal,R,19771010.0,MAR,male
Anthony,La Porte,R,19771011.0,FRA,male
Christophe,Pognon,R,19771011.0,BEN,male
Ryo,Oki,R,19771013.0,JPN,male
Jean Marcel,Bourgaul Du Coudray,U,19771015.0,MRI,male
Pekka,Rinne,R,19771018.0,FIN,male
Stephan,Clasohm,R,19771019.0,AUS,male
Tomas,Pindur,R,19771020.0,CZE,male
Justin,Oneal,R,19771024.0,USA,male
Konstantinos,Economidis,R,19771102.0,GRE,male
Yannis,Vlachos,R,19771103.0,GRE,male
Jeremy,Delinbeuf,R,19771108.0,FRA,male
Paul,Hanley,R,19771112.0,AUS,male
Fernando,Las Heras,R,19771117.0,ARG,male
Markus,Hantschk,R,19771119.0,GER,male
Gregory,Bauwens,R,19771121.0,BEL,male
Guillermo,Canas,R,19771125.0,ARG,male
Xxxxxxx,Marcos,R,19771125.0,BRA,male
Jeremy,Berman,U,19771126.0,USA,male
Graeme,Darlington,R,19771202.0,GBR,male
Xavier,Pujo,R,19771205.0,FRA,male
Masashi,Tokumaru,R,19771207.0,JPN,male
Diego,Bracco,R,19771208.0,ARG,male
Kamil,Blaha,R,19771208.0,CZE,male
Nuno,Matias,R,19771208.0,POR,male
Martin,Peyrot,R,19771213.0,URU,male
Doug,Root,R,19771216.0,USA,male
Patricio,Rudi,R,19771216.0,ARG,male
Arnaud,Clement,R,19771217.0,FRA,male
Trevor,Spracklin,R,19771217.0,USA,male
Johan,Du Randt,U,19771223.0,RSA,male
Michael,Kogan,R,19780102.0,ISR,male
Tomasz,Boniecki,R,19780102.0,POL,male
Daouda,Ndiaye,R,19780103.0,SEN,male
John,Hui,R,19780103.0,HKG,male
Dominik,Hrbaty,R,19780104.0,SVK,male
Bjorn,Rehnquist,R,19780105.0,SWE,male
Ruben,Ramirez Hidalgo,R,19780106.0,ESP,male
Keith,Brill,R,19780107.0,USA,male
Luiz,Marafelli,R,19780107.0,BRA,male
Maciej,Domka,R,19780108.0,POL,male
Talal,Ouahabi,R,19780108.0,MAR,male
Daniele,Bracciali,R,19780110.0,ITA,male
Jeff,Williams,R,19780112.0,USA,male
Ruben,Fernandez,R,19780112.0,ESP,male
Alexander,Sikanov,R,19780113.0,RUS,male
Martin,Lee,L,19780113.0,GBR,male
Tomas,Cibulec,R,19780115.0,CZE,male
Florian,Jeschonek,R,19780116.0,GER,male
Lassi,Ketola,R,19780116.0,FIN,male
Ion,Moldovan,R,19780117.0,ROU,male
Filipos,Papachristopoulos,R,19780118.0,GRE,male
Juraj,Hasko,R,19780119.0,SVK,male
Matias,Oneille,R,19780121.0,ARG,male
Josh,Tuckfield,R,19780122.0,AUS,male
Michal,Ciszek,U,19780122.0,CAN,male
Jan Ralph,Brandt,R,19780123.0,GER,male
Joan,Jimenez Guerra,R,19780124.0,AND,male
Christian,Grunes,L,19780125.0,GER,male
Per,Thomadtsson,R,19780125.0,SWE,male
Damien,Roberts,R,19780126.0,RSA,male
Per,Thornadtsson,R,19780126.0,SWE,male
Louis,Vosloo,R,19780129.0,RSA,male
Michihisa,Onoda,R,19780131.0,JPN,male
Jens Peter,Wenner,R,19780202.0,GER,male
Olivier,Mutis,R,19780202.0,FRA,male
Juan,Camilo Gamboa,R,19780203.0,COL,male
Miklos,Jancso,R,19780203.0,HUN,male
Bogdan,Ivascu,R,19780204.0,ROU,male
Frank,Pokorny,U,19780204.0,GER,male
Gianluca,Luddi,R,19780204.0,ITA,male
Levi,Dewaegenaere,R,19780204.0,BEL,male
Dmitri,Kourilovich,R,19780208.0,BLR,male
Malte,Commandeur,R,19780209.0,GER,male
Mohamed,Wafa,R,19780209.0,EGY,male
Simon,Pender,R,19780210.0,GBR,male
Gregory,Zavialoff,R,19780215.0,FRA,male
Amir,Hadad,R,19780217.0,ISR,male
Shaun,Rudman,R,19780217.0,RSA,male
Matthew,Porter,R,19780219.0,AUS,male
Norbert,Mazany,R,19780219.0,HUN,male
Mathias,Hellstrom,R,19780221.0,SWE,male
Raoul,Snijders,U,19780223.0,NED,male
Mariano,Zabaleta,R,19780228.0,ARG,male
Stephan,Grebe,R,19780305.0,GER,male
Gilles,Elseneer,R,19780306.0,BEL,male
Jaymon,Crabb,R,19780306.0,AUS,male
Ivo,Bratanov,R,19780307.0,BUL,male
Alessandro,Da Col,R,19780311.0,ITA,male
Arvind,Parmar,R,19780322.0,GBR,male
Johan,Ortegren,R,19780322.0,SWE,male
Vikrant,Chadha,R,19780326.0,IND,male
Ludovic,Pain,R,19780328.0,FRA,male
Ryan,Sachire,R,19780402.0,USA,male
Dejan,Petrovic,R,19780403.0,SRB,male
Tommy,Haas,R,19780403.0,GER,male
Artemi,Tchernenko,R,19780404.0,RUS,male
Gorka,Fraile,R,19780407.0,ESP,male
Vladimir,Voltchkov,R,19780407.0,BLR,male
Jocelyn,Robichaud,R,19780408.0,CAN,male
Stanislav,Pribylov,R,19780409.0,RUS,male
Oscar,Hernandez,R,19780410.0,ESP,male
Wei Ju,Chen,R,19780411.0,TPE,male
Raemon,Sluiter,R,19780413.0,NED,male
Robert,Abendroth,R,19780413.0,USA,male
Tobias,Steinel Hansson,U,19780415.0,SWE,male
Noam,Okun,R,19780416.0,ISR,male
Toshihide,Matsui,R,19780419.0,JPN,male
David,Sanchez,R,19780420.0,ESP,male
Nicolas,Dubey,R,19780421.0,SUI,male
Johan,Settergren,R,19780422.0,SWE,male
Jurek,Stasiak,R,19780423.0,AUS,male
Wojtek,Stasiak,R,19780423.0,POL,male
Jiri,Vanek,R,19780424.0,CZE,male
Markus,Hipfl,R,19780426.0,AUT,male
Nick,Crowell,R,19780426.0,USA,male
Bob,Bryan,L,19780429.0,USA,male
Mike,Bryan,R,19780429.0,USA,male
Emilio,Viuda Hernandez,R,19780501.0,ESP,male
Hisham,Hemeda,R,19780501.0,EGY,male
Michael,Russell,R,19780501.0,USA,male
Falk,Nier,R,19780502.0,GER,male
Patrice,Atias,R,19780502.0,FRA,male
Peter,Madarassy,R,19780502.0,HUN,male
Ferran,Ventura,R,19780505.0,ESP,male
Peter,Wessels,R,19780507.0,NED,male
Geoff,Abrams,R,19780510.0,USA,male
Leandro,Rosa,R,19780510.0,BRA,male
Carlos,Custodio,R,19780516.0,BRA,male
John,Doran,R,19780516.0,IRL,male
Justin,Bower,L,19780523.0,RSA,male
Oskar,Johansson,U,19780523.0,SWE,male
Gergely,Hultai,R,19780524.0,HUN,male
Adrian,Garcia,R,19780525.0,CHI,male
Oscar,Serrano,R,19780525.0,ESP,male
Michal,Holenda,R,19780526.0,CZE,male
Hugo,Armando,R,19780527.0,USA,male
Emilio Daniel,Baez Britez,R,19780528.0,PAR,male
Sebastien,Grosjean,R,19780529.0,FRA,male
Sergio,Gaoni,R,19780529.0,AUS,male
Jean Michel,Pequery,R,19780530.0,FRA,male
Leonardo,Azzaro,L,19780530.0,ITA,male
Julien,Raynal,R,19780602.0,FRA,male
Adam,Seri,R,19780603.0,USA,male
Assaf,Drori,U,19780603.0,ISR,male
Matteo,Gotti,R,19780604.0,ITA,male
Marc Olivier,Baron,R,19780605.0,FRA,male
Andre,Lopes,R,19780608.0,POR,male
Clemens,Trimmel,R,19780608.0,AUT,male
Shannon,Nettle,R,19780610.0,AUS,male
Manuel,Jorquera,R,19780612.0,ITA,male
Graydon,Oliver,R,19780615.0,USA,male
Oh Hee,Kwon,R,19780618.0,KOR,male
Jason,Marshall,L,19780620.0,USA,male
Sergei,Krotiouk,R,19780621.0,RUS,male
Anton,Klaric,R,19780625.0,AUS,male
Zeljko,Tosic,R,19780626.0,YUG,male
Simon,Larose,R,19780628.0,CAN,male
Walid,Jallali,R,19780630.0,TUN,male
Mariano,Sanchez,R,19780703.0,MEX,male
Marcos,Daniel,R,19780704.0,BRA,male
Kornel,Bardoczky,R,19780705.0,HUN,male
Tasuku,Iwami,L,19780709.0,JPN,male
Pedro,Nieto,R,19780712.0,ESP,male
Mario,Tudor,R,19780713.0,CRO,male
Leonardo,Silva,R,19780716.0,BRA,male
Nenad,Taroman,R,19780716.0,RSA,male
Nenad,Toroman,U,19780716.0,USA,male
Denis,Glazov,R,19780718.0,RUS,male
Antonio,Couvert,R,19780720.0,ARG,male
Jean Claude,Scherrer,R,19780720.0,SUI,male
Marcus,Sarstrand,R,19780724.0,SWE,male
Kevin,Kim,R,19780726.0,USA,male
Lars,Zimmermann,R,19780726.0,GER,male
Juan,Giner,R,19780728.0,ESP,male
Cristian,Kordasz,R,19780731.0,ARG,male
Szilard,Szirtesi,R,19780801.0,HUN,male
David,Kepka,R,19780803.0,CAN,male
Otavio,Rovati,R,19780804.0,BRA,male
Gregor,Krusic,R,19780805.0,SLO,male
Harel,Levy,R,19780805.0,ISR,male
Marquiestro,Foster,R,19780805.0,USA,male
Rodolphe,Cadart,L,19780808.0,FRA,male
Pablo,Garcia Gaitan,U,19780809.0,ESP,male
Alberto,Martin,R,19780820.0,ESP,male
Andrew,Nisker,U,19780821.0,CAN,male
Yves,Allegro,R,19780824.0,SUI,male
Trace,Fielding,U,19780901.0,USA,male
Ivan,Vajda,R,19780904.0,CRO,male
Marco,Pontarin,R,19780904.0,ITA,male
Ramsey,Smith,R,19780904.0,USA,male
Carlos,Llanes,U,19780909.0,ARG,male
Andrej,Bizjak,R,19780911.0,SLO,male
Andrea,Serra,U,19780913.0,ITA,male
Marc,Canovas,R,19780914.0,ESP,male
Justin,Layne,R,19780919.0,GBR,male
Mariano,Puerta,L,19780919.0,ARG,male
Juan Ignacio,Cerda,R,19780925.0,CHI,male
Matthis,Kempe Bergman,U,19780925.0,SWE,male
Tiago,Galvao,U,19780929.0,BRA,male
Ivan,Rodrigo,R,19781001.0,ESP,male
Huntley,Montgomery,U,19781002.0,USA,male
Kristian,Capalik,R,19781003.0,USA,male
Matej,Pampoulov,R,19781003.0,AUT,male
Alexander,Yarmola,R,19781006.0,UKR,male
Dong Hyun,Kim,R,19781008.0,KOR,male
Eduardo,Frick,R,19781009.0,BRA,male
Takeshi,Itoh,U,19781012.0,JPN,male
Tyler,Cleveland,U,19781015.0,USA,male
Timo,Nigri,R,19781017.0,GER,male
Michel,Deville,R,19781028.0,BEL,male
Syed,Akram Zaman,R,19781030.0,AUS,male
Martin,Verkerk,R,19781031.0,NED,male
Ladislav,Svarc,R,19781113.0,SVK,male
Tiago,Sousa,R,19781114.0,POR,male
Daniel,Dios,R,19781121.0,ESP,male
Neil,Watts,R,19781121.0,GBR,male
Radek,Stepanek,R,19781127.0,CZE,male
Yohny,Romero,R,19781130.0,VEN,male
Krystian,Pfeiffer,U,19781203.0,POL,male
Javier,Martinez Baena,U,19781207.0,ESP,male
Jernej,Karner,R,19781208.0,SLO,male
Radim,Zitko,R,19781208.0,CZE,male
Antonio,Gordon,R,19781209.0,ESP,male
Gaston,Gaudio,R,19781209.0,ARG,male
Martin,Bartonek,R,19781211.0,CZE,male
Christophe,Rochus,R,19781215.0,BEL,male
Diego,Palmeiro,R,19781217.0,ARG,male
Ivaylo,Traykov,R,19781217.0,BUL,male
Alex,Kim,R,19781220.0,USA,male
Piotr,Szczepanik,R,19781223.0,POL,male
Stefan,Pircher,L,19781226.0,ITA,male
Punch,Maleka,R,19781228.0,RSA,male
Andrew,Bronneberg,R,19790101.0,AUS,male
Jan,Krejci,R,19790101.0,CZE,male
Angel Jose,Martin,R,19790102.0,ESP,male
Milan,Smejda,R,19790102.0,AUT,male
Daniel,Elsner,R,19790104.0,GER,male
Florian,Allgauer,R,19790107.0,ITA,male
Matt,Daly,U,19790113.0,USA,male
Sebastian,Swierk,R,19790115.0,AUS,male
Michael,Logarzo,R,19790117.0,AUS,male
Rodrigo,Pena,R,19790117.0,ARG,male
Steven,Bourke,R,19790121.0,AUS,male
Alvaro,Dominguez,U,19790122.0,MEX,male
Iain,Bates,R,19790124.0,GBR,male
Josh,Goffi,R,19790124.0,BRA,male
Kobi,Ziv,R,19790125.0,ISR,male
Victor,Romero,R,19790126.0,MEX,male
Gabor,Jaross,R,19790203.0,HUN,male
Zeljko,Krajan,R,19790203.0,CRO,male
Jeff,Morrison,R,19790204.0,USA,male
Rishi,Sridhar,R,19790205.0,IND,male
Vinod,Sridhar,L,19790205.0,IND,male
Marcelo,Carvalho,R,19790207.0,BRA,male
Thomas,Heyerdahl,R,19790209.0,NOR,male
Arnaud,Di Pasquale,R,19790211.0,FRA,male
Wesley,Moodie,R,19790214.0,RSA,male
Jed,Gould,R,19790219.0,AUS,male
Alessandro,Motti,L,19790221.0,ITA,male
Andres,Pedroso,R,19790221.0,USA,male
Daniel,Casquero,R,19790224.0,ESP,male
Ralf,Wilmink,R,19790224.0,GER,male
Davide,Bramanti,R,19790227.0,ITA,male
Todd,Scheck,U,19790227.0,USA,male
Ivo,Karlovic,R,19790228.0,CRO,male
Ronaldo,Carvalho,R,19790228.0,BRA,male
Chris,Rae,R,19790308.0,AUS,male
Marko,Neunteibl,U,19790310.0,AUT,male
Ben Qiang,Zhu,R,19790313.0,CHN,male
Felix,Hardt,R,19790313.0,GER,male
Wesley,Whitehouse,L,19790313.0,RSA,male
Isaac,Tortades,R,19790314.0,ESP,male
Sylvain,Mathias,U,19790314.0,FRA,male
Miha,Gregorc,R,19790315.0,SLO,male
Scott,Eddins,R,19790317.0,USA,male
Ivan,Ljubicic,R,19790319.0,CRO,male
Bjorn,Krenzer,U,19790321.0,GER,male
Jaco,Van Der Westhuizen,R,19790321.0,RSA,male
Tomas,Zivnicek,R,19790321.0,GER,male
Timo,Fleischfresser,U,19790323.0,GER,male
Vincent,Lavergne,R,19790325.0,FRA,male
Denis,Golovanov,L,19790327.0,RUS,male
Tomas,Jecminek,R,19790327.0,CZE,male
Luka,Kutanjac,R,19790329.0,CRO,male
Ingo,Neumuller,R,19790330.0,AUT,male
Kamil,Patel,R,19790403.0,MRI,male
Sunday,Maku,U,19790403.0,NGR,male
Michel,Kratochvil,R,19790407.0,SUI,male
Javier,Taborga,R,19790415.0,BOL,male
Nicolas,Todero,R,19790415.0,ARG,male
Jordi,Fernandez,U,19790416.0,ESP,male
Pieter,Joubert,U,19790424.0,RSA,male
David,Hodge,U,19790426.0,AUS,male
Sonny,Kayombo,U,19790426.0,FRA,male
Diego,Ayala,R,19790429.0,USA,male
Javier,Genaro Martinez,R,19790501.0,ESP,male
Javier,Garcia Sintes,R,19790502.0,ESP,male
Ulrich,Tippenhauer,R,19790503.0,GER,male
Kane,Dewhurst,U,19790504.0,AUS,male
Alejandro,Dulko,R,19790508.0,ARG,male
Melle,Van Gemerden,R,19790509.0,NED,male
Oliver,Levant,R,19790509.0,FRA,male
Emin,Agaev,R,19790514.0,AZE,male
Kyle,Rudman,R,19790516.0,RSA,male
Sergio,Roitman,R,19790516.0,ARG,male
Zoltan,Boroczky,R,19790516.0,HUN,male
Patrick,Mayr,U,19790521.0,AUT,male
Gordon,Bergraaf,R,19790522.0,NED,male
Seung Hoon,Lee,R,19790522.0,KOR,male
Bernard,Parun,R,19790524.0,GER,male
Arne,Kreitz,R,19790525.0,GER,male
Torsten,Wolpers,R,19790525.0,GER,male
Andy,Fahlke,R,19790530.0,GER,male
Guillermo,Platel,R,19790606.0,ESP,male
Justin,Megraw,R,19790606.0,AUS,male
Vincent,Baudat,R,19790610.0,FRA,male
Paul,Baccanello,R,19790612.0,AUS,male
Lawrence,Gunn,U,19790613.0,USA,male
Paradorn,Srichaphan,R,19790614.0,THA,male
Rafael,De Mesa,R,19790614.0,USA,male
Kyle,Porter,U,19790615.0,USA,male
Artemon,Apostu Efremov,R,19790619.0,ROU,male
Simon,Harston,L,19790620.0,GBR,male
Daniel,Caracciolo,R,19790621.0,ARG,male
Yuri,Schukin,R,19790626.0,KAZ,male
Andrea,Capodimonte,R,19790629.0,ITA,male
Julio,Silva,R,19790701.0,BRA,male
Sergio,Barberan Miguel,U,19790701.0,ESP,male
Alexandre,Simoni,R,19790702.0,BRA,male
Gerardo,Heyser,R,19790703.0,MEX,male
Carlos,Rexach Itoiz,U,19790704.0,ESP,male
Hendri,Susilo Pramono,R,19790705.0,INA,male
Jan,Hernych,R,19790707.0,CZE,male
Peter,Clarke,R,19790708.0,IRL,male
Takahiro,Terachi,R,19790708.0,JPN,male
Juan Ignacio,Destefano,U,19790713.0,ARG,male
Rodolfo,Rake,R,19790713.0,PER,male
Ralph,Grambow,R,19790714.0,GER,male
Matt,Klinger,U,19790717.0,CAN,male
Brian,Vahaly,R,19790719.0,USA,male
Byung Kook,Kang,U,19790721.0,KOR,male
Razvan,Lupsescu,R,19790721.0,ROU,male
Jose Luis,Condor,U,19790722.0,ESP,male
Matthew,Hanlin,U,19790724.0,GBR,male
Genius,Chidzikwe,R,19790803.0,ZIM,male
Maciej,Dilaj,R,19790803.0,POL,male
Emanuele,Sammatrice,R,19790805.0,ITA,male
Daniel,Wajnberg,R,19790806.0,BRA,male
Brian,Battistone,R,19790810.0,USA,male
Dante,Bottini,R,19790810.0,ARG,male
Gabriel,Montilla,R,19790811.0,PUR,male
Michal,Tabara,R,19790811.0,CZE,male
Peter,Handoyo,R,19790812.0,INA,male
Sebastian,Fitz,R,19790812.0,GER,male
Toshiharu,Kato,R,19790812.0,JPN,male
Tobias,Clemens,R,19790814.0,GER,male
Nicolas,Tourte,L,19790818.0,FRA,male
Chad,Carlson,U,19790821.0,USA,male
Yew Ming,Si,U,19790824.0,MAS,male
Juan Ignacio,Chela,R,19790830.0,ARG,male
Peter,Luczak,R,19790831.0,AUS,male
Ezequiel,Velez,R,19790901.0,ESP,male
Brandon,Hawk,R,19790903.0,USA,male
Branislav,Sekac,R,19790903.0,SVK,male
Michael,Lang,R,19790903.0,USA,male
Luke,Odonnell,R,19790905.0,AUS,male
Massimo,Dellacqua,R,19790906.0,ITA,male
Mathias,Schwarzler,R,19790906.0,AUT,male
Francesco,Piccari,R,19790907.0,ITA,male
Andrei,Krasevec,R,19790908.0,SLO,male
Dimitri,Mazur,R,19790908.0,UZB,male
Zoltan,Papp,R,19790914.0,HUN,male
Nikola,Gnjatovic,R,19790915.0,SRB,male
Aviram,Salomon,R,19790920.0,ISR,male
Ondrej,Chvapil,R,19790922.0,CZE,male
Jean Rene,Lisnard,R,19790925.0,MON,male
Mitsuru,Takada,R,19790926.0,JPN,male
Michael,Kosta,U,19790927.0,USA,male
Renato,Silveira,U,19790927.0,BRA,male
Gabriel,Trujillo Soler,R,19790930.0,ESP,male
Mohamed,Dakki,U,19790930.0,MAR,male
Federico,Cardinali,R,19791002.0,ARG,male
Bjorn,Phau,R,19791004.0,GER,male
Igor,Brukner,R,19791004.0,CZE,male
Chul Hee,Lee,U,19791009.0,KOR,male
Nicolas,Massu,R,19791010.0,CHI,male
